0.076,0.333,120,7.05,40,1.15,0.003,0.8
0.076,0.333,120,7.05,40,1.15,0.003,0.85
0.452,0.416,267,3.169,111,0.949,0.001,0.2
0.452,0.416,267,3.169,111,0.949,0.001,0.25
0.452,0.416,267,3.169,111,0.949,0.001,0.3
0.452,0.416,267,3.169,111,0.949,0.001,0.35
0.452,0.416,267,3.169,111,0.949,0.001,0.4
0.452,0.416,267,3.169,111,0.949,0.001,0.45
0.452,0.416,267,3.169,111,0.949,0.001,0.5
0.452,0.416,267,3.169,111,0.949,0.001,0.55
0.452,0.416,267,3.169,111,0.949,0.001,0.6
0.452,0.416,267,3.169,111,0.949,0.001,0.65
0.452,0.416,267,3.169,111,0.949,0.001,0.7
0.452,0.416,267,3.169,111,0.949,0.001,0.75
0.452,0.416,267,3.169,111,0.949,0.001,0.8
0.452,0.416,267,3.169,111,0.949,0.001,0.85
0.359,0.466,58,3.69,27,0.099,0,0.2
0.359,0.466,58,3.69,27,0.099,0,0.25
0.359,0.466,58,3.69,27,0.099,0,0.3
0.359,0.466,58,3.69,27,0.099,0,0.35
0.359,0.466,58,3.69,27,0.099,0,0.4
0.359,0.466,58,3.69,27,0.099,0,0.45
0.359,0.466,58,3.69,27,0.099,0,0.5
0.359,0.466,58,3.69,27,0.099,0,0.55
0.359,0.466,58,3.69,27,0.099,0,0.6
0.359,0.466,58,3.69,27,0.099,0,0.65
0.359,0.466,58,3.69,27,0.099,0,0.7
0.359,0.466,58,3.69,27,0.099,0,0.75
0.359,0.466,58,3.69,27,0.099,0,0.8
0.359,0.466,58,3.69,27,0.099,0,0.85
0.278,0.625,16,61.75,10,0.837,0.024,0.2
0.278,0.625,16,61.75,10,0.837,0.024,0.25
0.278,0.625,16,61.75,10,0.837,0.024,0.3
0.278,0.625,16,61.75,10,0.837,0.024,0.35
0.278,0.625,16,61.75,10,0.837,0.024,0.4
0.278,0.625,16,61.75,10,0.837,0.024,0.45
0.278,0.625,16,61.75,10,0.837,0.024,0.5
0.278,0.625,16,61.75,10,0.837,0.024,0.55
0.278,0.625,16,61.75,10,0.837,0.024,0.6
0.278,0.625,16,61.75,10,0.837,0.024,0.65
0.278,0.625,16,61.75,10,0.837,0.024,0.7
0.278,0.625,16,61.75,10,0.837,0.024,0.75
0.278,0.625,16,61.75,10,0.837,0.024,0.8
0.278,0.625,16,61.75,10,0.837,0.024,0.85
0.063,0.364,44,15.523,16,0.817,0.279,0.2
0.063,0.364,44,15.523,16,0.817,0.279,0.25
0.063,0.364,44,15.523,16,0.817,0.279,0.3
0.063,0.364,44,15.523,16,0.817,0.279,0.35
0.063,0.364,44,15.523,16,0.817,0.279,0.4
0.063,0.364,44,15.523,16,0.817,0.279,0.45
0.063,0.364,44,15.523,16,0.817,0.279,0.5
0.063,0.364,44,15.523,16,0.817,0.279,0.55
0.063,0.364,44,15.523,16,0.817,0.279,0.6
0.063,0.364,44,15.523,16,0.817,0.279,0.65
0.063,0.364,44,15.523,16,0.817,0.279,0.7
0.063,0.364,44,15.523,16,0.817,0.279,0.75
0.063,0.364,44,15.523,16,0.817,0.279,0.8
0.063,0.364,44,15.523,16,0.817,0.279,0.85
0.783,0.482,519,2.859,250,0.014,0,0.2
0.783,0.482,519,2.859,250,0.014,0,0.25
0.783,0.482,519,2.859,250,0.014,0,0.3
0.783,0.482,519,2.859,250,0.014,0,0.35
0.783,0.482,519,2.859,250,0.014,0,0.4
0.783,0.482,519,2.859,250,0.014,0,0.45
0.783,0.482,519,2.859,250,0.014,0,0.5
0.783,0.482,519,2.859,250,0.014,0,0.55
0.783,0.482,519,2.859,250,0.014,0,0.6
0.783,0.482,519,2.859,250,0.014,0,0.65
0.783,0.482,519,2.859,250,0.014,0,0.7
0.783,0.482,519,2.859,250,0.014,0,0.75
0.783,0.482,519,2.859,250,0.014,0,0.8
0.783,0.482,519,2.859,250,0.014,0,0.85
0.603,0.267,15,14.267,4,0.29,0.007,0.2
0.603,0.267,15,14.267,4,0.29,0.007,0.25
0.603,0.267,15,14.267,4,0.29,0.007,0.3
0.603,0.267,15,14.267,4,0.29,0.007,0.35
0.603,0.267,15,14.267,4,0.29,0.007,0.4
0.603,0.267,15,14.267,4,0.29,0.007,0.45
0.603,0.267,15,14.267,4,0.29,0.007,0.5
0.603,0.267,15,14.267,4,0.29,0.007,0.55
0.603,0.267,15,14.267,4,0.29,0.007,0.6
0.603,0.267,15,14.267,4,0.29,0.007,0.65
0.603,0.267,15,14.267,4,0.29,0.007,0.7
0.603,0.267,15,14.267,4,0.29,0.007,0.75
0.603,0.267,15,14.267,4,0.29,0.007,0.8
0.603,0.267,15,14.267,4,0.29,0.007,0.85
0.656,0.25,12,17.833,3,0.267,0,0.2
0.656,0.25,12,17.833,3,0.267,0,0.25
0.656,0.25,12,17.833,3,0.267,0,0.3
0.656,0.25,12,17.833,3,0.267,0,0.35
0.656,0.25,12,17.833,3,0.267,0,0.4
0.656,0.25,12,17.833,3,0.267,0,0.45
0.656,0.25,12,17.833,3,0.267,0,0.5
0.656,0.25,12,17.833,3,0.267,0,0.55
0.656,0.25,12,17.833,3,0.267,0,0.6
0.656,0.25,12,17.833,3,0.267,0,0.65
0.656,0.25,12,17.833,3,0.267,0,0.7
0.656,0.25,12,17.833,3,0.267,0,0.75
0.656,0.25,12,17.833,3,0.267,0,0.8
0.656,0.25,12,17.833,3,0.267,0,0.85
0.158,0.4,15,14.267,6,0.524,0.015,0.2
0.158,0.4,15,14.267,6,0.524,0.015,0.25
0.158,0.4,15,14.267,6,0.524,0.015,0.3
0.158,0.4,15,14.267,6,0.524,0.015,0.35
0.158,0.4,15,14.267,6,0.524,0.015,0.4
0.158,0.4,15,14.267,6,0.524,0.015,0.45
0.158,0.4,15,14.267,6,0.524,0.015,0.5
0.158,0.4,15,14.267,6,0.524,0.015,0.55
0.158,0.4,15,14.267,6,0.524,0.015,0.6
0.158,0.4,15,14.267,6,0.524,0.015,0.65
0.158,0.4,15,14.267,6,0.524,0.015,0.7
0.158,0.4,15,14.267,6,0.524,0.015,0.75
0.158,0.4,15,14.267,6,0.524,0.015,0.8
0.158,0.4,15,14.267,6,0.524,0.015,0.85
1,0.622,119,2.571,74,1.553,0.811,0.2
1,0.622,119,2.571,74,1.553,0.811,0.25
1,0.622,119,2.571,74,1.553,0.811,0.3
1,0.622,119,2.571,74,1.553,0.811,0.35
1,0.622,119,2.571,74,1.553,0.811,0.4
1,0.622,119,2.571,74,1.553,0.811,0.45
1,0.622,119,2.571,74,1.553,0.811,0.5
1,0.622,119,2.571,74,1.553,0.811,0.55
1,0.622,119,2.571,74,1.553,0.811,0.6
1,0.622,119,2.571,74,1.553,0.811,0.65
1,0.622,119,2.571,74,1.553,0.811,0.7
1,0.622,119,2.571,74,1.553,0.811,0.75
1,0.622,119,2.571,74,1.553,0.811,0.8
1,0.622,119,2.571,74,1.553,0.811,0.85
0.497,0.478,23,3.478,11,1.587,0,0.2
0.497,0.478,23,3.478,11,1.587,0,0.25
0.497,0.478,23,3.478,11,1.587,0,0.3
0.497,0.478,23,3.478,11,1.587,0,0.35
0.497,0.478,23,3.478,11,1.587,0,0.4
0.497,0.478,23,3.478,11,1.587,0,0.45
0.497,0.478,23,3.478,11,1.587,0,0.5
0.497,0.478,23,3.478,11,1.587,0,0.55
0.497,0.478,23,3.478,11,1.587,0,0.6
0.497,0.478,23,3.478,11,1.587,0,0.65
0.497,0.478,23,3.478,11,1.587,0,0.7
0.497,0.478,23,3.478,11,1.587,0,0.75
0.497,0.478,23,3.478,11,1.587,0,0.8
0.497,0.478,23,3.478,11,1.587,0,0.85
0.272,0.531,147,10.095,78,0.027,0,0.2
0.272,0.531,147,10.095,78,0.027,0,0.25
0.272,0.531,147,10.095,78,0.027,0,0.3
0.272,0.531,147,10.095,78,0.027,0,0.35
0.272,0.531,147,10.095,78,0.027,0,0.4
0.272,0.531,147,10.095,78,0.027,0,0.45
0.272,0.531,147,10.095,78,0.027,0,0.5
0.272,0.531,147,10.095,78,0.027,0,0.55
0.272,0.531,147,10.095,78,0.027,0,0.6
0.272,0.531,147,10.095,78,0.027,0,0.65
0.272,0.531,147,10.095,78,0.027,0,0.7
0.272,0.531,147,10.095,78,0.027,0,0.75
0.272,0.531,147,10.095,78,0.027,0,0.8
0.272,0.531,147,10.095,78,0.027,0,0.85
0.701,0.379,103,14.408,39,0.033,0,0.2
0.701,0.379,103,14.408,39,0.033,0,0.25
0.701,0.379,103,14.408,39,0.033,0,0.3
0.701,0.379,103,14.408,39,0.033,0,0.35
0.701,0.379,103,14.408,39,0.033,0,0.4
0.701,0.379,103,14.408,39,0.033,0,0.45
0.701,0.379,103,14.408,39,0.033,0,0.5
0.701,0.379,103,14.408,39,0.033,0,0.55
0.701,0.379,103,14.408,39,0.033,0,0.6
0.701,0.379,103,14.408,39,0.033,0,0.65
0.701,0.379,103,14.408,39,0.033,0,0.7
0.701,0.379,103,14.408,39,0.033,0,0.75
0.701,0.379,103,14.408,39,0.033,0,0.8
0.701,0.379,103,14.408,39,0.033,0,0.85
0.409,0.488,41,36.195,20,0.041,0,0.2
0.409,0.488,41,36.195,20,0.041,0,0.25
0.409,0.488,41,36.195,20,0.041,0,0.3
0.409,0.488,41,36.195,20,0.041,0,0.35
0.409,0.488,41,36.195,20,0.041,0,0.4
0.409,0.488,41,36.195,20,0.041,0,0.45
0.409,0.488,41,36.195,20,0.041,0,0.5
0.409,0.488,41,36.195,20,0.041,0,0.55
0.409,0.488,41,36.195,20,0.041,0,0.6
0.409,0.488,41,36.195,20,0.041,0,0.65
0.409,0.488,41,36.195,20,0.041,0,0.7
0.409,0.488,41,36.195,20,0.041,0,0.75
0.409,0.488,41,36.195,20,0.041,0,0.8
0.409,0.488,41,36.195,20,0.041,0,0.85
0.542,0.316,79,18.785,25,0.037,0,0.2
0.542,0.316,79,18.785,25,0.037,0,0.25
0.542,0.316,79,18.785,25,0.037,0,0.3
0.542,0.316,79,18.785,25,0.037,0,0.35
0.542,0.316,79,18.785,25,0.037,0,0.4
0.542,0.316,79,18.785,25,0.037,0,0.45
0.542,0.316,79,18.785,25,0.037,0,0.5
0.542,0.316,79,18.785,25,0.037,0,0.55
0.542,0.316,79,18.785,25,0.037,0,0.6
0.542,0.316,79,18.785,25,0.037,0,0.65
0.542,0.316,79,18.785,25,0.037,0,0.7
0.542,0.316,79,18.785,25,0.037,0,0.75
0.542,0.316,79,18.785,25,0.037,0,0.8
0.542,0.316,79,18.785,25,0.037,0,0.85
